distance(Å-1)	fre/THz	gvx(m/s)	gvy(m/s)	gvz(m/s)	gv(m/s)	band
0.222172	0.882314875	-289.02405	115.23742999999999	231.77837000000002	387.9894064936107	1.0
0.2225853	0.8813221518	-287.91246	139.62526	243.71562999999998	402.22643642557375	1.0
0.2229987	0.8802181616	-286.62627	164.21018999999998	255.70393	417.7368848586319	1.0
0.2234121	0.8790021698	-285.16015	188.96580999999998	267.73372	434.40273171564775	1.0
0.2238254	0.8776735575	-283.50926	213.86408	279.79485999999997	452.106745030876	1.0
0.2242388	0.8762318279	-281.66939	238.87529999999998	291.87665	470.73456748818074	1.0
0.2246522	0.8746766138	-279.63708	263.96796	303.96777	490.17587212781183	1.0
0.2250655	0.8730076854	-277.40981	289.10868	316.05631	510.32501665741864	1.0
0.2254789	0.8712249578	-274.9861	314.26218	328.12978	531.0811854080417	1.0
0.2258923	0.8693284994	-272.36566999999997	339.39119999999997	340.17506000000003	552.3481839184343	1.0
0.2263056	0.8673185398	-269.54956	364.45647	352.17839999999995	574.0340662779645	1.0
0.226719	0.865195478	-266.54029	389.41679	364.12543	596.0507455744629	1.0
0.2271324	0.8629598908	-263.3419	414.22902	376.00112	618.3134153057208	1.0
0.2275457	0.8606125405	-259.96009	438.84828000000005	387.78975	640.7401590791926	1.0
0.2279591	0.8581543821	-256.40224	463.22801	399.47499	663.2515100330174	1.0
0.2283725	0.8555865701	-252.67745000000002	487.32030000000003	411.03979	685.770134588724	1.0
0.2287858	0.8529104647	-248.7965	511.07608000000005	422.46651999999995	708.2206001531774	1.0
0.2291992	0.850127636	-244.77185	534.4455	433.73689	730.529219654864	1.0
0.2296126	0.8472398681	-240.6175	557.3782699999999	444.83207	752.6240015272751	1.0
0.2300259	0.8442491606	-236.3489	579.82407	455.73269999999997	774.4346638237888	1.0
0.2304393	0.8411577296	-231.98275999999998	601.7330000000001	466.41901	795.8927673472084	1.0
0.2308527	0.8379680063	-227.53686000000002	623.0559900000001	476.87083	816.9318073367132	1.0
0.231266	0.8346826342	-223.02985	643.74527	487.06774	837.4874745255017	1.0
0.2316794	0.8313044647	-218.48093	663.7547500000001	496.98916	857.497819285118	1.0
0.2320927	0.8278365507	-213.90965	683.0404599999999	506.61443	876.9035232249662	1.0
0.2325061	0.8242821393	-209.33562	701.56085	515.92294	895.6480938804875	1.0
0.2329195	0.8206446624	-204.77821	719.2770999999999	524.89423	913.6780694328319	1.0
0.2333328	0.8169277269	-200.25632	736.15335	533.5080800000001	930.9431882996143	1.0
0.2337462	0.8131351036	-195.78814	752.15687	541.7446199999999	947.3965305783006	1.0
0.2341596	0.8092707156	-191.39086999999998	767.25812	549.5844199999999	962.9945599701109	1.0
0.2345729	0.8053386262	-187.08062	781.43082	557.00851	977.6971745064404	1.0
0.2349863	0.8013430266	-182.87215	794.65188	563.99852	991.4676818713493	1.0
0.2353997	0.7972882241	-178.77881	806.90131	570.53667	1004.2727113684913	1.0
0.235813	0.7931786302	-174.8124	818.1621	576.60583	1016.0821227933101	1.0
0.2362264	0.789018749	-170.98315	828.4200099999999	582.18952	1026.8688269443926	1.0
0.2366398	0.784813167	-167.29964999999999	837.6633800000001	587.27198	1036.608648225678	1.0
0.2370531	0.7805665429	-163.76885000000001	845.88287	591.83809	1045.2800537485673	1.0
0.2374665	0.7762835984	-160.39611	853.0712400000001	595.87345	1052.864008803213	1.0
0.2378799	0.7719691102	-157.1852	859.2231099999999	599.3643099999999	1059.3437194597834	1.0
0.2382932	0.7676279021	-154.13839000000002	864.3346899999999	602.2976	1064.7044184067934	1.0
0.2387066	0.7632648387	-151.25647	868.4035700000001	604.6608799999999	1068.9331409905767	1.0
0.23912	0.7588848197	-148.53887	871.42854	606.44237	1072.0185839614094	1.0
0.2395333	0.7544927742	-145.98374	873.40935	607.6309	1073.950862771021	1.0
0.2399467	0.7500936567	-143.58798	874.3465799999999	608.21589	1074.721367986451	1.0
0.2403601	0.7456924427	-141.34736999999998	874.24149	608.1873800000001	1074.3226475480265	1.0
0.2407734	0.7412941254	-139.25661	873.0959399999999	607.53603	1072.7483169976715	1.0
0.2411868	0.7369037126	-137.30943	870.9122600000001	606.25307	1069.9929107567289	1.0
0.2416002	0.7325262231	-135.49861	867.69322	604.3303599999999	1066.0518661695733	1.0
0.2420135	0.7281666843	-133.81606	863.44204	601.7604	1060.921520830568	1.0
0.2424269	0.723830129	-132.25286	858.16233	598.53631	1054.5990318588504	1.0
0.2428403	0.7195215924	-130.79928999999998	851.85813	594.65193	1047.0824445879732	1.0
0.2432536	0.7152461091	-129.44491	844.534	590.10178	1038.3707298648574	1.0
0.243667	0.7110087091	-128.17853	836.19503	584.88116	1028.4638229284526	1.0
0.2440804	0.7068144145	-126.98822000000001	826.84695	578.98619	1017.3627155315781	1.0
0.2444937	0.7026682347	-125.86139999999999	816.4962600000001	572.41383	1005.0695634528072	1.0
0.2449071	0.6985751616	-124.78475	805.15031	565.16202	991.5877996305416	1.0
0.2453205	0.6945401643	-123.74426999999999	792.8174799999999	557.22966	976.9222563413626	1.0
0.2457338	0.6905681826	-122.72527	779.50729	548.6168	961.079341314731	1.0
0.2461472	0.6866641205	-121.71234	765.2306	539.32461	944.0671585413231	1.0
0.2465606	0.682832838	-120.68937	749.99977	529.35558	925.8957333891253	1.0
0.2469739	0.6790791431	-119.63953000000001	733.82885	518.71356	906.5771647018345	1.0
0.2473873	0.6754077819	-118.54529000000001	716.73374	507.4039	886.125813623992	1.0
0.2478007	0.6718234285	-117.38839999999999	698.73243	495.43354	864.5585218741392	1.0
0.248214	0.6683306737	-116.14993	679.84516	482.81114	841.8947943315306	1.0
0.2486274	0.6649340128	-114.81026999999999	660.09462	469.54722999999996	818.1570183351666	1.0
0.2490408	0.6616378323	-113.3492	639.5061400000001	455.65429	793.3706424072823	1.0
0.2494541	0.658446396	-111.74596000000001	618.10785	441.14689	767.5643636624984	1.0
0.2498675	0.6553638303	-109.9793	595.9308199999999	426.04181	740.7702832339041	1.0
0.2502808	0.6523941084	-108.02765000000001	573.00918	410.35814000000005	713.0240505011417	1.0
0.2506942	0.6495410343	-105.86923999999999	549.3802	394.11732	684.3649333902198	1.0
0.2511076	0.6468082267	-103.48233	525.08428	377.34326	654.8358798911181	1.0
0.2515209	0.6441991023	-100.84546	500.16490999999996	360.0623	624.4834696604944	1.0
0.2519343	0.6417168601	-97.93777	474.66849	342.30318	593.3577750645603	1.0
0.2523477	0.6393644662	-94.73935	448.64411000000007	324.09695	561.5121680564164	1.0
0.252761	0.6371446402	-91.23172000000001	422.14311999999995	305.47677000000004	529.0029276923954	1.0
0.2531744	0.6350598435	-87.39829999999999	395.21864999999997	286.47763	495.88877446573576	1.0
0.2535878	0.6331122708	-83.22505	367.92488	267.13599999999997	462.2302118712243	1.0
0.2540011	0.6313038445	-78.70102	340.31624	247.48931000000002	428.0887201516224	1.0
0.2544145	0.6296362147	-73.81911	312.44640000000004	227.5754	393.52582705498776	1.0
0.2548279	0.6281107625	-68.5767	284.36718	207.43181	358.6020254319801	1.0
0.2552412	0.6267286109	-62.9764	256.12733	187.095	323.375594556684	1.0
0.2556546	0.6254906401	-57.026619999999994	227.77136	166.59962	287.9014783029403	1.0
0.256068	0.6243975093	-50.74209	199.33837	145.9777	252.23012181164052	1.0
0.2564813	0.6234496839	-44.14428	170.86106	125.25798999999999	216.40652333024093	1.0
0.2568947	0.6226474672	-37.26147	142.36503	104.4654	180.46949523568188	1.0
0.2573081	0.6219910341	-30.128680000000003	113.86845000000001	83.62072	144.45132771028207	1.0
0.2577214	0.6214804669	-22.7872	85.38216	62.7406	108.37782346248517	1.0
0.2581348	0.6211157882	-15.283859999999999	56.91028	41.83781	72.26879473032672	1.0
0.2585482	0.6208969907	-7.669969999999999	28.451369999999997	20.92188	36.13909181775601	1.0
0.2589615	0.6208240604	-0.0	0.0	-0.0	0.0	1.0
						
0.0	0.9207176105	-253.36433	-92.14881	-151.28297	309.14628238551717	2.0
0.0008755	0.9223961624	-109.06249	-142.46555	-22.00543	180.76310080126282	2.0
0.001751	0.9228503712	-4.09688	-190.63914	74.41674	204.68980755743948	2.0
0.0026265	0.922454183	65.33921000000001	-233.41208	143.7572	281.8094107818092	2.0
0.003502	0.9214979857	107.59057000000001	-270.94952	193.28643	349.7842437321902	2.0
0.0043775	0.9201932633	129.96984	-304.44635999999997	228.37261	402.16140345026565	2.0
0.005253	0.918696122	137.74318	-335.01796	252.40014	441.4929759702793	2.0
0.0061285	0.9171266264	134.57453999999998	-363.37182	267.43424999999996	470.8189295890582	2.0
0.007004	0.9155805008	123.13818	-389.77183	274.82262	492.55716754395695	2.0
0.0078795	0.9141348256	105.58278999999999	-414.09765	275.6189	508.5178141588715	2.0
0.0087549	0.912849858	83.8128	-435.94701999999995	270.85271	520.0342106102871	2.0
0.0096304	0.9117688368	59.607690000000005	-454.76935000000003	261.66793	528.0514596107499	2.0
0.0105059	0.9109173738	34.61473	-470.01548	249.34116	533.1826563596652	2.0
0.0113814	0.9103036659	10.266599999999999	-481.27275000000003	235.20363	535.7701097796511	2.0
0.0122569	0.9099201809	-12.31386	-488.35163	220.51233	535.9707392701447	2.0
0.0131324	0.9097467585	-32.369569999999996	-491.30652000000003	206.32638	533.8543441243123	2.0
0.0140079	0.9097545281	-49.503609999999995	-490.39869	193.43116	529.4875789059586	2.0
0.0148834	0.9099098622	-63.6215	-486.02756999999997	182.32314	522.9839590674025	2.0
0.0157589	0.9101777464	-74.84755	-478.65811999999994	173.24322	514.5181871021716	2.0
0.0166344	0.9105242637	-83.44101	-468.76265	166.23517	504.31632526596985	2.0
0.0175099	0.9109181758	-89.72739	-456.78306	161.20824	492.6356311342829	2.0
0.0183854	0.9113317538	-94.05006999999999	-443.11169	157.99155	479.744427120382	2.0
0.0192609	0.9117410652	-96.74032	-428.08555	156.37519	465.9067800322732	2.0
0.0201364	0.9121259127	-98.10113	-411.98829	156.13846	451.3727965834589	2.0
0.0210119	0.912469572	-98.40046	-395.05616	157.06751	436.37394832844603	2.0
0.0218874	0.9127584339	-97.86984	-377.48509	158.96525	421.12165636725	2.0
0.0227629	0.9129816139	-96.70609999999999	-359.43769	161.65626	405.808167940141	2.0
0.0236384	0.9131305686	-95.07434	-341.04936000000004	164.98825	390.6083956098585	2.0
0.0245139	0.9131987356	-93.1114	-322.43342	168.8318	375.6823389967865	2.0
0.0253893	0.9131812088	-90.9293	-303.68519	173.07891	361.17743743292465	2.0
0.0262648	0.9130744475	-88.61836	-284.88522	177.64119	347.2307513572986	2.0
0.0271403	0.9128760211	-86.25002	-266.10173000000003	182.44782	333.9706629058093	2.0
0.0280158	0.9125843841	-83.87933	-247.39252	187.44364	321.5181474344005	2.0
0.0288913	0.9121986792	-81.54704000000001	-228.80626999999998	192.5873	309.9872530369023	2.0
0.0297668	0.9117185641	-79.28153	-210.38359999999997	197.84969999999998	299.4850980235759	2.0
0.0306423	0.9111440586	-77.10037	-192.15765	203.21265999999997	290.11103855581746	2.0
0.0315178	0.9104754087	-75.0118	-174.15456	208.66776	281.955342158029	2.0
0.0323933	0.9097129639	-73.01597	-156.39357	214.21545000000003	275.0973275607895	2.0
0.0332688	0.9088570659	-71.10602	-138.88712	219.86449000000002	269.6035833313328	2.0
0.0341443	0.907907945	-69.26902	-121.64058	225.63144999999997	265.5262304624522	2.0
0.0350198	0.9068656216	-67.48683	-104.65198	231.54057	262.90215803088074	2.0
0.0358953	0.905729811	-65.73671	-87.91149	237.62389000000002	261.7534301864568	2.0
0.0367708	0.9044998263	-63.9919	-71.40073	243.92162000000002	262.08926764285354	2.0
0.0376463	0.9031744785	-62.22192	-55.09193	250.4829	263.909778659339	2.0
0.0385218	0.9017519666	-60.39274	-38.94672	257.36707	267.2114121137997	2.0
0.0393973	0.9002297544	-58.466609999999996	-22.91466	264.64562	271.9939894795326	2.0
0.0402728	0.8986044232	-56.40154	-6.93118	272.40509	278.26912877369654	2.0
0.0411483	0.89687149	-54.15021	9.08527	280.75148	286.07023769733087	2.0
0.0420238	0.8950251697	-51.65805999999999	25.237280000000002	289.8172	295.4648623450884	2.0
0.0428992	0.8930580523	-48.86003	41.65495	299.77202	306.57087494735015	2.0
0.0437747	0.8909606363	-45.67514	58.50657	310.84149	319.58045787032194	2.0
0.0446502	0.8887206174	-41.9969	76.01848	323.33947	334.79988317053113	2.0
0.0455257	0.8863217255	-37.67611	94.51587	337.72958	352.72369944981784	2.0
0.0464012	0.8837416516	-32.48691	114.51823999999999	354.75207	374.19093760182193	2.0
0.0472767	0.8809479471	-26.05301	136.99486000000002	375.71481	400.75924125316914	2.0
0.0481522	0.8778887624	-17.66558	164.15998000000002	403.25236	435.74423415107447	2.0
0.0490277	0.8744683065	-5.76106	202.39306	443.61511	487.637679398136	2.0
0.0499032	0.8704697889	13.731589999999999	274.59409	514.31293	583.1880149591906	2.0
0.0507787	0.8653095629	50.51542	462.11562	660.3762800000001	807.588685589638	2.0
0.0516542	0.8578743107	101.95203	816.51336	874.1234199999999	1200.4915813416214	2.0
0.0525297	0.8481384103	138.10395	1061.2619499999998	1006.34956	1469.0435883375271	2.0
0.0534052	0.8371765508	165.83076	1157.47458	1076.15844	1589.1394628199212	2.0
0.0542807	0.825506982	196.35816	1189.30376	1131.5149099999999	1653.2773367166901	2.0
0.0551562	0.8132550036	234.22032000000002	1191.00098	1188.21508	1698.5869330126347	2.0
0.0560317	0.8004090737	282.04463999999996	1174.36907	1251.8892700000001	1739.516782289417	2.0
0.0569072	0.7869012522	341.61767	1144.3192099999999	1324.97558	1783.740276617532	2.0
0.0577827	0.7726383467	413.50878	1104.02948	1407.90167	1836.3163442704931	2.0
0.0586582	0.7575250812	496.34693	1056.84053	1498.94273	1900.0267073362309	2.0
0.0595336	0.7414879645	586.4937199999999	1006.7120600000001	1594.2628300000001	1974.61845085791	2.0
0.0604091	0.7244955317	678.7012100000001	957.71954	1688.80617	2056.6789563719817	2.0
0.0612846	0.7065665409	767.61973	913.14688	1777.8189399999999	2140.9618067031765	2.0
0.0621601	0.6877628751	849.2469699999999	874.87923	1858.10718	2222.430285859857	2.0
0.0630356	0.6681726605	921.52432	843.4216700000001	1928.3896899999997	2297.6627216097986	2.0
0.0639111	0.6478926153	984.07485	818.33729	1988.88183	2365.106797654435	2.0
0.0647866	0.6270154576	1037.57358	798.74022	2040.63036	2424.606594710448	2.0
0.0656621	0.6056234179	1083.16853	783.6424499999999	2084.971	2476.78291835707	2.0
0.0665376	0.5837862689	1122.10466	772.13325	2123.20997	2522.5640131534183	2.0
0.0674131	0.5615618699	1155.53294	763.44457	2156.4837700000003	2562.9136226492187	2.0
0.0682886	0.5389977732	1184.43819	756.95708	2185.72302	2598.7040937841543	2.0
0.0691641	0.5161330716	1209.629	752.18231	2211.66502	2630.6734319959855	2.0
0.0700396	0.4930001146	1231.75465	748.73847	2234.88364	2659.4235650971837	2.0
0.0709151	0.4696259605	1251.3303799999999	746.32773	2255.82153	2685.435453644239	2.0
0.0717906	0.4460335506	1268.7627300000001	744.71722	2274.81876	2709.0889600840947	2.0
0.0726661	0.422242635	1284.37178	743.72408	2292.13624	2730.6821344040673	2.0
0.0735416	0.3982704951	1298.40939	743.2039299999999	2307.97409	2750.4478591165744	2.0
0.0744171	0.3741325038	1311.07382	743.04217	2322.48585	2768.5676353193767	2.0
0.0752926	0.3498425598	1322.5211399999998	743.14734	2335.78926	2785.182507812966	2.0
0.076168	0.325413424	1332.87428	743.4461200000001	2347.97449	2800.4017899793116	2.0
0.0770435	0.3008569816	1342.22992	743.8795200000001	2359.11047	2814.3098813176666	2.0
0.077919	0.2761844458	1350.66407	744.39988	2369.24962	2826.971590448536	2.0
0.0787945	0.2514065166	1358.23626	744.96866	2378.43163	2838.436376060848	2.0
0.07967	0.2265335044	1364.9930100000001	745.55463	2386.6863	2848.7416727865984	2.0
0.0805455	0.2015754271	1370.97046	746.13254	2394.03577	2857.9155056577433	2.0
0.081421	0.1765420846	1376.1965500000001	746.68193	2400.4963	2865.9785999086102	2.0
0.0822965	0.1514431166	1380.69267	747.1864	2406.07967	2872.946073932471	2.0
0.083172	0.1262880472	1384.47505	747.63282	2410.79422	2878.8287147378296	2.0
0.0840475	0.1010863179	1387.55585	748.01086	2414.6457600000003	2883.6341012398125	2.0
0.084923	0.0758473137	1389.9439499999999	748.3126000000001	2417.63823	2887.3674069328094	2.0
0.0857985	0.0505803806	1391.64563	748.53214	2419.77419	2890.0320162069543	2.0
0.086674	0.0252948404	1392.66506	748.66544	2421.0552	2891.630023333247	2.0
0.0875495	-3.95e-08	0.0	0.0	0.0	0.0	2.0
0.0875495	-3.95e-08	0.0	0.0	0.0	0.0	2.0
0.0882666	0.0195356807	1889.0519000000002	2240.72486	364.58761000000004	2953.3521809092026	2.0
0.0889837	0.0390661045	1888.28906	2239.82127	364.43993	2952.160456045454	2.0
0.0897008	0.0585860156	1887.0179400000002	2238.31518	364.19401	2950.17437244312	2.0
0.0904178	0.0780901605	1885.23896	2236.20638	363.85019	2947.3940813908175	2.0
0.0911349	0.0975732883	1882.95268	2233.49457	363.4089	2943.8197665512535	2.0
0.091852	0.1170301517	1880.15975	2230.17929	362.87072	2939.4515662786966	2.0
0.0925691	0.1364555072	1876.86089	2226.25984	362.23632000000003	2934.2894927282755	2.0
0.0932862	0.1558441142	1873.05685	2221.7353	361.5065	2928.3334263946554	2.0
0.0940033	0.1751907349	1868.7483	2216.60437	360.68212	2921.582915739973	2.0
0.0947204	0.194490132	1863.9358300000001	2210.86531	359.76416	2914.037139114684	2.0
0.0954375	0.2137370669	1858.6198	2204.51586	358.75363999999996	2905.694738295272	2.0
0.0961546	0.2329262956	1852.80028	2197.55307	357.65164	2896.5536536769337	2.0
0.0968717	0.2520525653	1846.47696	2189.9732	356.45931	2886.6109921869897	2.0
0.0975888	0.2711106078	1839.64899	2181.77154	355.17777	2875.8627761880716	2.0
0.0983059	0.2900951331	1832.31486	2172.94225	353.80817	2864.3037529512526	2.0
0.099023	0.3090008206	1824.47224	2163.4781199999998	352.35164000000003	2851.9271043384056	2.0
0.09974	0.3278223088	1816.1177899999998	2153.37035	350.80924000000005	2838.724152552161	2.0
0.1004571	0.3465541825	1807.2469800000001	2142.60829	349.18197000000004	2824.684049459147	2.0
0.1011742	0.3651909586	1797.85383	2131.1791	347.47069	2809.793343064852	2.0
0.1018913	0.3837270678	1787.93063	2119.06741	345.67611999999997	2794.0355412475624	2.0
0.1026084	0.4021568346	1777.46767	2106.25488	343.79879999999997	2777.390601319966	2.0
0.1033255	0.4204744528	1766.4528	2092.71976	341.83899	2759.834303650586	2.0
0.1040426	0.4386739564	1754.87108	2078.43626	339.79664	2741.3375477781724	2.0
0.1047597	0.456749187	1742.7042000000001	2063.37395	337.67131	2721.8655183225637	2.0
0.1054768	0.4746937538	1729.92997	2047.49694	335.46209	2701.376729417934	2.0
0.1061939	0.4925009873	1716.5215199999998	2030.7630100000001	333.16746	2679.821838818809	2.0
0.106911	0.5101638855	1702.4465500000001	2013.12252	330.78519	2657.142333045294	2.0
0.1076281	0.5276750494	1687.6662700000002	1994.5171599999999	328.31215	2633.268882637662	2.0
0.1083451	0.5450266076	1672.1342799999998	1974.87849	325.7441	2608.11949866194	2.0
0.1090622	0.5622101281	1655.79513	1954.1262299999999	323.07548	2581.5972964587177	2.0
0.1097793	0.5792165128	1638.58268	1932.16624	320.29908	2553.587883516165	2.0
0.1104964	0.5960358749	1620.4181599999997	1908.8882999999998	317.40562	2523.956394778297	2.0
0.1112135	0.6126573935	1601.20791	1884.16347	314.38334000000003	2492.544009079592	2.0
0.1119306	0.6290691449	1580.8408399999998	1857.84126	311.21741	2459.1641232454167	2.0
0.1126477	0.6452579053	1559.1855	1829.74664	307.88921999999997	2423.598143627311	2.0
